id,type,pollster,date,sampleSize,marginError,link,spread_winner,spread_value,favorable_value,unfavorable_value,name,slug,polling_start_date,polling_end_date
133456,poll,Harvard-Harris,9/15 - 9/16,1578 RV,0.0,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,Unfavorable,9.0,41,50,Kamala Harris Favorability,harris_favorability,2021-09-15,2021-09-16
133363,poll,Economist/YouGov,9/12 - 9/14,1252 RV,0.0,https://docs.cdn.yougov.com/lib6k0abqf/econTabReport.pdf,Unfavorable,6.0,44,50,Kamala Harris Favorability,harris_favorability,2021-09-12,2021-09-14
133316,poll,Economist/YouGov,9/4 - 9/7,1264 RV,0.0,https://docs.cdn.yougov.com/hlzpfslijb/econTabReport.pdf,Unfavorable,10.0,43,53,Kamala Harris Favorability,harris_favorability,2021-09-04,2021-09-07
133267,poll,Economist/YouGov,8/28 - 8/31,1262 RV,0.0,https://docs.cdn.yougov.com/3gw2x4kv4w/econTabReport.pdf,Unfavorable,6.0,43,49,Kamala Harris Favorability,harris_favorability,2021-08-28,2021-08-31
133288,poll,Politico/Morning Consult,8/28 - 8/30,1997 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/09/01065758/2108171_crosstabs_POLITICO_RVs_v1_SH-1.pdf,Unfavorable,2.0,46,48,Kamala Harris Favorability,harris_favorability,2021-08-28,2021-08-30
133227,poll,Economist/YouGov,8/21 - 8/24,1242 RV,0.0,https://docs.cdn.yougov.com/0v9p6tn6ur/econTabReport.pdf,Unfavorable,8.0,43,51,Kamala Harris Favorability,harris_favorability,2021-08-21,2021-08-24
133243,poll,Politico/Morning Consult,8/21 - 8/24,1996 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/08/25050937/2108123_crosstabs_POLITICO_RVs_v1_SH.pdf,Unfavorable,6.0,43,49,Kamala Harris Favorability,harris_favorability,2021-08-21,2021-08-24
133217,poll,USA Today/Suffolk,8/19 - 8/23,1000 RV,0.0,https://www.usatoday.com/story/news/politics/2021/08/24/afghanistan-woes-sink-bidens-approval-41-usa-today-suffolk-poll/8244854002/,Unfavorable,19.0,35,54,Kamala Harris Favorability,harris_favorability,2021-08-19,2021-08-23
133191,poll,NBC News,8/14 - 8/17,1000 A,3.1,https://www.documentcloud.org/documents/21046968-210188-nbc-news-august-poll-8-22-21-release,Unfavorable,9.0,37,46,Kamala Harris Favorability,harris_favorability,2021-08-14,2021-08-17
133156,poll,Economist/YouGov,8/14 - 8/17,1250 RV,0.0,https://docs.cdn.yougov.com/oacaip2ls4/econTabReport.pdf,Unfavorable,4.0,45,49,Kamala Harris Favorability,harris_favorability,2021-08-14,2021-08-17
133152,poll,Politico/Morning Consult,8/13 - 8/16,1998 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/08/18070558/2108064_crosstabs_POLITICO_RVs_v1-1.pdf,Unfavorable,2.0,45,47,Kamala Harris Favorability,harris_favorability,2021-08-13,2021-08-16
133128,poll,FOX News,8/7 - 8/10,1002 RV,3.0,https://static.foxnews.com/foxnews.com/content/uploads/2021/08/Fox_August-7-10-2021_National_Topline_August-11-Release.pdf,Unfavorable,6.0,45,51,Kamala Harris Favorability,harris_favorability,2021-08-07,2021-08-10
133114,poll,Economist/YouGov,8/7 - 8/10,1251 RV,0.0,https://docs.cdn.yougov.com/gh8y14nnzo/econTabReport.pdf,Unfavorable,2.0,46,48,Kamala Harris Favorability,harris_favorability,2021-08-07,2021-08-10
133106,poll,Politico/Morning Consult,8/7 - 8/9,1996 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/08/11064110/2108031_crosstabs_POLITICO_RVs_v1_SH-1-1.pdf,Unfavorable,4.0,45,49,Kamala Harris Favorability,harris_favorability,2021-08-07,2021-08-09
133038,poll,Economist/YouGov,7/31 - 8/3,1233 RV,0.0,https://docs.cdn.yougov.com/8w7calyx30/econTabReport.pdf,Unfavorable,3.0,46,49,Kamala Harris Favorability,harris_favorability,2021-07-31,2021-08-03
133060,poll,Politico/Morning Consult,7/31 - 8/2,1998 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/08/04063619/2107143_crosstabs_POLITICO_RVs_v3_SH.pdf,Unfavorable,4.0,44,48,Kamala Harris Favorability,harris_favorability,2021-07-31,2021-08-02
133085,poll,Harvard-Harris,7/28 - 7/29,1788 RV,0.0,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/1cee83b7-349e-608e-a515-a3df7fd88d0f/HHP_July_preso_vF.pdf,Tie,0.0,45,45,Kamala Harris Favorability,harris_favorability,2021-07-28,2021-07-29
133003,poll,Economist/YouGov,7/24 - 7/27,1280 RV,0.0,https://docs.cdn.yougov.com/v60y11605p/econTabReport.pdf,Unfavorable,2.0,46,48,Kamala Harris Favorability,harris_favorability,2021-07-24,2021-07-27
132993,poll,Politico/Morning Consult,7/23 - 7/26,1997 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/07/28050810/2107102_crosstabs_POLITICO_RVs_v1.pdf,Unfavorable,1.0,46,47,Kamala Harris Favorability,harris_favorability,2021-07-23,2021-07-26
132957,poll,Economist/YouGov,7/17 - 7/20,1272 RV,0.0,https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf,Unfavorable,4.0,45,49,Kamala Harris Favorability,harris_favorability,2021-07-17,2021-07-20
132947,poll,Politico/Morning Consult,7/16 - 7/18,1997 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/07/21050659/2107068_crosstabs_POLITICO_RVs_v1_LM.pdf,Unfavorable,2.0,45,47,Kamala Harris Favorability,harris_favorability,2021-07-16,2021-07-18
132911,poll,Economist/YouGov,7/10 - 7/13,1292 RV,0.0,https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf,Unfavorable,2.0,46,48,Kamala Harris Favorability,harris_favorability,2021-07-10,2021-07-13
132928,poll,Politico/Morning Consult,7/9 - 7/12,1996 RV,2.0,https://assets.morningconsult.com/wp-uploads/2021/07/14051637/2107045_crosstabs_POLITICO_RVs_v1_LM.pdf,Tie,0.0,47,47,Kamala Harris Favorability,harris_favorability,2021-07-09,2021-07-12
132881,poll,Economist/YouGov,7/3 - 7/6,1281 RV,0.0,https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf,Unfavorable,6.0,44,50,Kamala Harris Favorability,harris_favorability,2021-07-03,2021-07-06
132840,poll,Economist/YouGov,6/26 - 6/29,1290 RV,0.0,https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf,Unfavorable,7.0,44,51,Kamala Harris Favorability,harris_favorability,2021-06-26,2021-06-29
132836,poll,Politico/Morning Consult,6/25 - 6/28,1989 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/06/30063110/2106187_crosstabs_POLITICO_RVs_v2_LM.pdf,Tie,0.0,46,46,Kamala Harris Favorability,harris_favorability,2021-06-25,2021-06-28
132788,poll,Economist/YouGov,6/20 - 6/22,1223 RV,0.0,https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf,Favorable,1.0,48,47,Kamala Harris Favorability,harris_favorability,2021-06-20,2021-06-22
132782,poll,Politico/Morning Consult,6/18 - 6/20,2041 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/06/23065402/2106137_crosstabs_POLITICO_RVs_v1_LM.pdf,Unfavorable,2.0,45,47,Kamala Harris Favorability,harris_favorability,2021-06-18,2021-06-20
132815,poll,Harvard-Harris,6/15 - 6/17,2006 RV,0.0,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/791aa6f6-03a6-a154-3130-1b4eb065a3da/HHP_June_21_Preso_FINAL.pdf,Tie,0.0,43,43,Kamala Harris Favorability,harris_favorability,2021-06-15,2021-06-17
132755,poll,Economist/YouGov,6/13 - 6/15,1305 RV,0.0,https://docs.cdn.yougov.com/1oyiu6tamw/econTabReport.pdf,Unfavorable,3.0,45,48,Kamala Harris Favorability,harris_favorability,2021-06-13,2021-06-15
132744,poll,Politico/Morning Consult,6/11 - 6/13,1994 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/06/16051615/210691_crosstabs_POLITICO_RVs_v1_LM-1.pdf,Tie,0.0,46,46,Kamala Harris Favorability,harris_favorability,2021-06-11,2021-06-13
132709,poll,Economist/YouGov,6/6 - 6/8,1242 RV,0.0,https://docs.cdn.yougov.com/y3gecetbxy/econTabReport.pdf,Favorable,6.0,49,43,Kamala Harris Favorability,harris_favorability,2021-06-06,2021-06-08
132673,poll,Economist/YouGov,5/29 - 6/1,1275 RV,0.0,https://docs.cdn.yougov.com/4876sp4niu/econTabReport.pdf,Favorable,1.0,47,46,Kamala Harris Favorability,harris_favorability,2021-05-29,2021-06-01
132624,poll,Economist/YouGov,5/22 - 5/25,1248 RV,0.0,https://docs.cdn.yougov.com/pxuc7wjg52/econTabReport.pdf,Favorable,1.0,49,48,Kamala Harris Favorability,harris_favorability,2021-05-22,2021-05-25
132615,poll,Politico/Morning Consult,5/21 - 5/24,1993 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/05/25072916/210595_crosstabs_POLITICO_RVs_v2_SH.pdf,Favorable,6.0,48,42,Kamala Harris Favorability,harris_favorability,2021-05-21,2021-05-24
132658,poll,Harvard-Harris,5/19 - 5/20,1945 RV,0.0,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/7964812b-b798-e290-6b9c-2940b39a47fd/HHP_May_21_vMJPPreso_v5.pdf,Favorable,8.0,50,42,Kamala Harris Favorability,harris_favorability,2021-05-19,2021-05-20
132582,poll,Economist/YouGov,5/15 - 5/18,1239 RV,0.0,https://docs.cdn.yougov.com/hhr4zbf09s/econTabReport.pdf,Favorable,1.0,47,46,Kamala Harris Favorability,harris_favorability,2021-05-15,2021-05-18
132574,poll,Politico/Morning Consult,5/14 - 5/17,1992 RV,2.0,https://assets.morningconsult.com/wp-uploads/2021/05/19073309/210579_crosstabs_POLITICO_RVs_v1_SH.pdf,Favorable,4.0,48,44,Kamala Harris Favorability,harris_favorability,2021-05-14,2021-05-17
132532,poll,Economist/YouGov,5/8 - 5/11,1204 RV,3.0,https://docs.cdn.yougov.com/zqplrjlj3n/econTabReport.pdf,Favorable,1.0,48,47,Kamala Harris Favorability,harris_favorability,2021-05-08,2021-05-11
132476,poll,Economist/YouGov,5/1 - 5/4,1187 RV,2.9,https://docs.cdn.yougov.com/lftymxzxfl/econTabReport.pdf,Unfavorable,6.0,44,50,Kamala Harris Favorability,harris_favorability,2021-05-01,2021-05-04
132495,poll,Politico/Morning Consult,4/30 - 5/3,1991 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/05/05062006/2104156_crosstabs_POLITICO_RVs_v1_SH.pdf,Favorable,9.0,50,41,Kamala Harris Favorability,harris_favorability,2021-04-30,2021-05-03
132512,poll,Harvard-Harris,4/27 - 4/29,1872 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2021/05/April2021_HHP_RegisteredVoters_Topline.pdf,Favorable,10.0,50,40,Kamala Harris Favorability,harris_favorability,2021-04-27,2021-04-29
132434,poll,Economist/YouGov,4/25 - 4/27,1219 RV,0.0,https://docs.cdn.yougov.com/40cminy7fl/econTabReport.pdf,Favorable,1.0,47,46,Kamala Harris Favorability,harris_favorability,2021-04-25,2021-04-27
132457,poll,Politico/Morning Consult,4/24 - 4/26,1991 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/04/28071006/2104124_crosstabs_POLITICO_RVs_v1_LM.pdf,Favorable,11.0,52,41,Kamala Harris Favorability,harris_favorability,2021-04-24,2021-04-26
132423,poll,FOX News,4/18 - 4/21,1002 RV,0.0,https://static.foxnews.com/foxnews.com/content/uploads/2021/04/Fox_April-18-21-2021_National_Topline_April-25-Release.pdf,Favorable,3.0,49,46,Kamala Harris Favorability,harris_favorability,2021-04-18,2021-04-21
132382,poll,Economist/YouGov,4/17 - 4/20,1225 RV,2.9,https://docs.cdn.yougov.com/e89wuts0a9/econTabReport.pdf,Unfavorable,1.0,47,48,Kamala Harris Favorability,harris_favorability,2021-04-17,2021-04-20
132349,poll,Economist/YouGov,4/10 - 4/13,1263 RV,0.0,https://docs.cdn.yougov.com/wvjmyy0dlk/econTabReport.pdf,Unfavorable,1.0,47,48,Kamala Harris Favorability,harris_favorability,2020-04-10,2021-04-13
132340,poll,Politico/Morning Consult,4/9 - 4/12,1992 RV,0.0,https://www.politico.com/f/?id=00000178-cfbd-d07a-ad78-dfbfde3a0000,Favorable,11.0,51,40,Kamala Harris Favorability,harris_favorability,2020-04-09,2021-04-12
132304,poll,Economist/YouGov,4/3 - 4/6,1243 RV,0.0,https://docs.cdn.yougov.com/4243y0nkbo/econTabReport.pdf,Favorable,1.0,48,47,Kamala Harris Favorability,harris_favorability,2021-04-03,2021-04-06
132296,poll,Politico/Morning Consult,4/2 - 4/4,1989 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/04/07082047/210419_crosstabs_POLITICO_RVs_v1_SH.pdf,Favorable,14.0,53,39,Kamala Harris Favorability,harris_favorability,2021-04-02,2021-04-04
132240,poll,Economist/YouGov,3/27 - 3/30,1259 RV,3.1,https://docs.cdn.yougov.com/1kbp8xdx49/econTabReport.pdf,Favorable,2.0,48,46,Kamala Harris Favorability,harris_favorability,2021-03-27,2021-03-30
132245,poll,Politico/Morning Consult,3/26 - 3/29,2043 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/03/31082502/2103166_crosstabs_POLITICO_RVs_v1_AUTO.pdf,Favorable,11.0,52,41,Kamala Harris Favorability,harris_favorability,2021-03-26,2021-03-29
132261,poll,Harvard-Harris,3/24 - 3/25,1945 RV,0.0,https://drive.google.com/file/d/15Y0pZRJM6Vint71ltZYEG29r7x1nWH-4/view,Favorable,8.0,50,42,Kamala Harris Favorability,harris_favorability,2021-03-24,2021-03-25
132201,poll,Politico/Morning Consult,3/19 - 3/22,1994 RV,0.0,https://www.politico.com/f/?id=00000178-6298-d5c9-ab7c-e79a8aa50000,Favorable,10.0,50,40,Kamala Harris Favorability,harris_favorability,2021-03-19,2021-03-22
132187,poll,Economist/YouGov,3/20 - 3/23,1267 RV,0.0,https://docs.cdn.yougov.com/5v6z1pywv7/econTabReport.pdf,Unfavorable,6.0,44,50,Kamala Harris Favorability,harris_favorability,2021-03-20,2021-03-23
132136,poll,Economist/YouGov,3/13 - 3/17,1218 RV,0.0,https://docs.cdn.yougov.com/bajzsg3506/econTabReport.pdf,Favorable,5.0,50,45,Kamala Harris Favorability,harris_favorability,2021-03-13,2021-03-17
132128,poll,Politico/Morning Consult,3/12 - 3/15,1993 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/03/17071940/210377_crosstabs_POLITICO_RVs_v1_AUTO.pdf,Favorable,17.0,54,37,Kamala Harris Favorability,harris_favorability,2021-03-12,2021-03-15
132060,poll,Economist/YouGov,3/6 - 3/9,1242 RV,0.0,https://docs.cdn.yougov.com/pzzc3d0izz/econTabReport.pdf,Favorable,2.0,48,46,Kamala Harris Favorability,harris_favorability,2021-03-06,2021-03-09
132054,poll,Politico/Morning Consult,3/6 - 3/8,1990 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/03/10070433/210332_crosstabs_POLITICO_RVs_v1.pdf,Favorable,12.0,52,40,Kamala Harris Favorability,harris_favorability,2021-03-06,2021-03-08
132010,poll,Economist/YouGov,2/27 - 3/2,1191 RV,0.0,https://docs.cdn.yougov.com/t6j86u0k1g/econTabReport.pdf,Favorable,3.0,49,46,Kamala Harris Favorability,harris_favorability,2021-02-27,2021-03-02
132005,poll,Politico/Morning Consult,2/26 - 3/1,1992 RV,0.0,https://www.politico.com/f/?id=00000177-f5de-d750-a77f-f5ffd9750000,Favorable,12.0,51,39,Kamala Harris Favorability,harris_favorability,2021-02-26,2021-03-01
132027,poll,Harvard-Harris,2/23 - 2/25,1778 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2021/03/February2021_HHP_Topline_RV.pdf,Favorable,8.0,49,41,Kamala Harris Favorability,harris_favorability,2021-02-23,2021-02-25
131952,poll,Economist/YouGov,2/19 - 2/22,1201 RV,0.0,https://docs.cdn.yougov.com/imdk8zumh5/econTabReport.pdf,Favorable,7.0,51,44,Kamala Harris Favorability,harris_favorability,2021-02-19,2021-02-22
131968,poll,Politico/Morning Consult,2/19 - 2/22,2013 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/02/24092632/2102103_crosstabs_POLITICO_RVs_v1_AUTO.pdf,Favorable,13.0,52,39,Kamala Harris Favorability,harris_favorability,2021-02-19,2021-02-22
133059,poll,Politico/Morning Consult,7/31 - 8/2,1998 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/08/04063619/2107143_crosstabs_POLITICO_RVs_v3_SH.pdf,Unfavorable,4.0,44,48,Kamala Harris Favorability,harris_favorability,2021-07-31,2021-08-02
131923,poll,Economist/YouGov,2/13 - 2/16,1259 RV,3.0,https://docs.cdn.yougov.com/3at75tb28w/econTabReport.pdf,Favorable,6.0,51,45,Kamala Harris Favorability,harris_favorability,2021-02-13,2021-02-16
131916,poll,Politico/Morning Consult,2/14 - 2/15,1984 RV,2.0,https://www.politico.com/f/?id=00000177-a857-d644-a377-eedf501c0000,Favorable,21.0,57,36,Kamala Harris Favorability,harris_favorability,2021-02-14,2021-02-15
131889,poll,Economist/YouGov,2/6 - 2/9,1306 RV,0.0,https://docs.cdn.yougov.com/rqqxdo2ujy/econTabReport.pdf,Favorable,3.0,49,46,Kamala Harris Favorability,harris_favorability,2021-02-06,2021-02-09
131857,poll,Economist/YouGov,1/31 - 2/2,1272 RV,0.0,https://docs.cdn.yougov.com/460mactkmh/econTabReport.pdf,Favorable,2.0,47,45,Kamala Harris Favorability,harris_favorability,2021-01-31,2021-02-02
131848,poll,Politico/Morning Consult,1/29 - 2/1,1986 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/02/03074817/2101110_crosstabs_POLITICO_RVs_v1.pdf,Favorable,14.0,53,39,Kamala Harris Favorability,harris_favorability,2021-01-29,2021-02-01
131867,poll,Quinnipiac,1/28 - 2/1,1075 A,0.0,https://poll.qu.edu/national/release-detail?ReleaseID=3688,Favorable,10.0,45,35,Kamala Harris Favorability,harris_favorability,2021-01-28,2021-02-01
131806,poll,Economist/YouGov,1/24 - 1/26,1245 RV,0.0,https://docs.cdn.yougov.com/ld46rgtdlz/econTabReport.pdf,Favorable,6.0,50,44,Kamala Harris Favorability,harris_favorability,2021-01-24,2021-01-26
131827,poll,Politico/Morning Consult,1/22 - 1/25,1990 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/01/27081057/210182_crosstabs_POLITICO_RVs_v1_AUTO.pdf,Favorable,16.0,54,38,Kamala Harris Favorability,harris_favorability,2021-01-22,2021-01-25
131778,poll,Harvard-Harris,1/12 - 1/14,2006 RV,0.0,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/46e8951a-1906-41c7-8efc-a6e9788fdf26/HHP_Jan21_vF.pdf,Favorable,6.0,47,41,Kamala Harris Favorability,harris_favorability,2021-01-12,2021-01-14
131763,poll,Economist/YouGov,1/16 - 1/19,1291 RV,0.0,https://docs.cdn.yougov.com/4k61xul7y7/econTabReport.pdf,Favorable,4.0,48,44,Kamala Harris Favorability,harris_favorability,2021-01-16,2021-01-19
131738,poll,USA Today/Suffolk,1/12 - 1/15,1000 RV,0.0,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2021/1-17-2021-national-poll-with-usa-today-marginals.pdf?la=en&amp;hash=B7F4D46BCDF50900411ECC4C51FC70DC8FDE8902,Favorable,6.0,46,40,Kamala Harris Favorability,harris_favorability,2021-01-12,2021-01-15
131714,poll,NBC News/Wall St. Jrnl,1/10 - 1/13,1000 RV,0.0,https://beta.documentcloud.org/documents/20457943-210016-nbc-news-january-poll-1-17-21-release,Tie,0.0,41,41,Kamala Harris Favorability,harris_favorability,2021-01-10,2021-01-13
131697,poll,Economist/YouGov,1/10 - 1/12,1293 RV,0.0,https://docs.cdn.yougov.com/4yijjbkc2z/econTabReport.pdf,Tie,0.0,47,47,Kamala Harris Favorability,harris_favorability,2021-01-10,2021-01-12
131671,poll,Politico/Morning Consult,1/6 - 1/7,1986 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/01/07135439/210121_crosstabs_POLITICO_RVs_v1.pdf,Favorable,5.0,48,43,Kamala Harris Favorability,harris_favorability,2021-01-06,2021-01-07
131645,poll,Economist/YouGov,1/3 - 1/5,1278 RV,0.0,https://docs.cdn.yougov.com/9dnks44r2n/econTabReport.pdf,Unfavorable,3.0,45,48,Kamala Harris Favorability,harris_favorability,2021-01-03,2021-01-05
131593,poll,Economist/YouGov,12/19 - 12/22,1157 RV,0.0,https://docs.cdn.yougov.com/df1m5n9hgq/econTabReport.pdf,Unfavorable,4.0,45,49,Kamala Harris Favorability,harris_favorability,2020-12-19,2020-12-22
131577,poll,Politico/Morning Consult,12/18 - 12/20,1995 RV,2.0,https://www.politico.com/f/?id=00000176-8856-d162-a7ff-e95e18380000,Favorable,10.0,51,41,Kamala Harris Favorability,harris_favorability,2020-12-18,2020-12-20
131613,poll,USA Today/Suffolk,12/16 - 12/20,1000 RV,0.0,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2020/12_23_2020_marginals_pdftxt.pdf?la=en&amp;hash=B77E3394CA7FEE84803556C14DFCDE80DB49C956,Favorable,6.0,46,40,Kamala Harris Favorability,harris_favorability,2020-12-16,2020-12-20
131540,poll,Politico/Morning Consult,12/11 - 12/14,1990 RV,2.0,https://assets.morningconsult.com/wp-uploads/2020/12/16075332/201267_crosstabs_POLITICO_RVs_v1_AUTO.pdf,Favorable,13.0,51,38,Kamala Harris Favorability,harris_favorability,2020-12-11,2020-12-14
131522,poll,Economist/YouGov,12/13 - 12/15,1264 RV,3.4,https://docs.cdn.yougov.com/srb1xo6a05/econTabReport.pdf,Unfavorable,2.0,45,47,Kamala Harris Favorability,harris_favorability,2020-12-13,2020-12-15
131544,poll,FOX News,12/6 - 12/9,1007 RV,3.0,https://static.foxnews.com/foxnews.com/content/uploads/2020/12/Fox_December-6-9-2020_National_Topline_December-14-Release.pdf,Favorable,12.0,54,42,Kamala Harris Favorability,harris_favorability,2020-12-06,2020-12-09
131457,poll,Economist/YouGov,12/6 - 12/8,1500 A,0.0,https://docs.cdn.yougov.com/16pm5nhx8r/econTabReport.pdf,Favorable,1.0,44,43,Kamala Harris Favorability,harris_favorability,2020-12-06,2020-12-08
131474,poll,Politico/Morning Consult,12/4 - 12/6,1990 RV,2.0,https://assets.morningconsult.com/wp-uploads/2020/12/09075433/201234_crosstabs_POLITICO_RVs_vFINAL_RG.pdf,Favorable,9.0,50,41,Kamala Harris Favorability,harris_favorability,2020-12-04,2020-12-06
131415,poll,Economist/YouGov,11/21 - 11/24,1500 RV,0.0,https://docs.cdn.yougov.com/jy5um9f1tw/econTabReport.pdf,Favorable,2.0,49,47,Kamala Harris Favorability,harris_favorability,2020-11-21,2020-11-24
131396,poll,Politico/Morning Consult,11/21 - 11/23,1990 RV,2.0,https://assets.morningconsult.com/wp-uploads/2020/11/24075325/2011112_crosstabs_POLITICO_RVs_v2.pdf,Favorable,10.0,51,41,Kamala Harris Favorability,harris_favorability,2020-11-21,2020-11-23
131407,poll,Harvard-Harris,11/17 - 11/19,2205 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2020/11/HHP_November2020_Crosstabs_RV.pdf,Tie,0.0,45,45,Kamala Harris Favorability,harris_favorability,2020-11-17,2020-11-19
131341,poll,Economist/YouGov,11/15 - 11/17,1500 RV,0.0,https://docs.cdn.yougov.com/02yn0jg6d7/econTabReport.pdf,Favorable,2.0,49,47,Kamala Harris Favorability,harris_favorability,2020-11-15,2020-11-17
131357,poll,Politico/Morning Consult,11/13 - 11/16,1994 RV,2.0,https://www.politico.com/f/?id=00000175-d6fb-d1da-a775-deffac670000,Favorable,11.0,51,40,Kamala Harris Favorability,harris_favorability,2020-11-13,2020-11-16
131245,poll,Economist/YouGov,10/31 - 11/2,1363 LV,3.3,https://docs.cdn.yougov.com/jsojry0vph/econTabReport.pdf,Favorable,2.0,49,47,Kamala Harris Favorability,harris_favorability,2020-10-31,2020-11-02
131139,poll,NBC News/Wall St. Jrnl,10/29 - 10/31,1000 RV,3.4,https://www.documentcloud.org/documents/7280263-200986-NBCWSJ-Late-October-Poll.html,Tie,0.0,42,42,Kamala Harris Favorability,harris_favorability,2020-10-29,2020-10-31
130883,poll,Economist/YouGov,10/25 - 10/27,1365 LV,3.2,https://docs.cdn.yougov.com/nzc8dt85gn/econTabReport.pdf,Unfavorable,2.0,48,50,Kamala Harris Favorability,harris_favorability,2020-10-25,2020-10-27
130786,poll,Politico/Morning Consult,10/19 - 10/22,1994 RV,2.0,https://assets.morningconsult.com/wp-uploads/2020/10/23182819/2010118_crosstabs_POLITICO_RVs_v2_RG.pdf,Favorable,2.0,44,42,Kamala Harris Favorability,harris_favorability,2020-10-19,2020-10-22
130648,poll,Economist/YouGov,10/18 - 10/20,1344 LV,3.2,https://docs.cdn.yougov.com/hxop5lpnlj/econTabReport.pdf,Favorable,5.0,51,46,Kamala Harris Favorability,harris_favorability,2020-10-18,2020-10-20
130631,poll,CNBC/Change Research (D),10/17 - 10/18,2711 LV,1.9,https://changeresearch.com/wp-content/uploads/2020/10/CNBC-CR_National_Toplines_Wave-16_October-17-18-crosstabs.pdf,Favorable,3.0,49,46,Kamala Harris Favorability,harris_favorability,2020-10-17,2020-10-18
130621,poll,Politico/Morning Consult,10/16 - 10/18,1994 RV,2.0,https://assets.morningconsult.com/wp-uploads/2020/10/21073523/2010102_crosstabs_POLITICO_RVs_v1_AUTO.pdf,Favorable,7.0,47,40,Kamala Harris Favorability,harris_favorability,2020-10-16,2020-10-18
130437,poll,NBC News/Wall St. Jrnl,10/9 - 10/12,1000 RV,0.0,https://www.documentcloud.org/documents/7231554-2200870Mid-October.html,Tie,0.0,41,41,Kamala Harris Favorability,harris_favorability,2020-10-09,2020-10-12
130387,poll,Economist/YouGov,10/11 - 10/13,1333 LV,4.3,https://docs.cdn.yougov.com/1ace2lgidt/econTabReport.pdf,Favorable,3.0,49,46,Kamala Harris Favorability,harris_favorability,2020-10-11,2020-10-13
130373,poll,Politico/Morning Consult,10/9 - 10/11,1986 RV,2.0,https://assets.morningconsult.com/wp-uploads/2020/10/14080623/201065_crosstabs_POLITICO_RVs_v1_RG.pdf,Favorable,6.0,47,41,Kamala Harris Favorability,harris_favorability,2020-10-09,2020-10-11
130216,poll,FOX News,10/3 - 10/6,1012 LV,3.0,https://static.foxnews.com/foxnews.com/content/uploads/2020/10/Fox_October-3-6-2020_Complete_National_Topline_October-7-Release-1.pdf,Favorable,14.0,54,40,Kamala Harris Favorability,harris_favorability,2020-10-03,2020-10-06
130158,poll,Economist/YouGov,10/4 - 10/6,1364 LV,4.8,https://docs.cdn.yougov.com/1qb5j6pdqd/econTabReport.pdf,Unfavorable,3.0,46,49,Kamala Harris Favorability,harris_favorability,2020-10-04,2020-10-06
130208,poll,Reuters/Ipsos,10/2 - 10/6,882 RV,3.8,https://www.realclearpolitics.com/docs/2020/Ipsos_Weekly_October_7_2020.pdf,Favorable,13.0,56,43,Kamala Harris Favorability,harris_favorability,2020-10-02,2020-10-06
130143,poll,CNBC/Change Research (D),10/2 - 10/4,2167 LV,2.1,https://changeresearch.com/wp-content/uploads/2020/10/CNBC-CR_National_Toplines_Wave-15_October-2-4-Wave-15_-10_2-4.pdf,Unfavorable,3.0,44,47,Kamala Harris Favorability,harris_favorability,2020-10-02,2020-10-04
