id,type,pollster,date,sampleSize,marginError,link,spread_winner,spread_value,right_direction_value,wrong_track_value,name,slug,polling_start_date,polling_end_date
94248,poll,NBC News/Wall St. Jrnl,10/25 - 10/28,800 A,3.5,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/_Today_Stories_Teases/Late_October_NBC_WSJ.pdf,Wrong Track,-48.0,22,70,Direction of Country,country_direction,2013-10-25,2013-10-28
94244,poll,Rasmussen Reports,10/21 - 10/27,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/october_2013/25_say_u_s_heading_in_right_direction,Wrong Track,-43.0,25,68,Direction of Country,country_direction,2013-10-21,2013-10-27
94137,poll,The Economist/YouGov,10/19 - 10/21,658 RV,4.6,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tlczu56i4w/trackingreport.pdf,Wrong Track,-40.0,26,66,Direction of Country,country_direction,2013-10-19,2013-10-21
94129,poll,CBS News,10/18 - 10/21,1007 A,3.0,http://www.cbsnews.com/8301-250_162-57608707/poll-post-shutdown-congress-disapproval-at-all-time-high/,Wrong Track,-49.0,23,72,Direction of Country,country_direction,2013-10-18,2013-10-21
94113,poll,ABC News/Wash Post,10/17 - 10/20, RV,4.0,http://www.washingtonpost.com/page/2010-2019/WashingtonPost/2013/10/22/National-Politics/Polling/question_12172.xml?uuid=pkQwfjrOEeOw53FheaLCxw,Wrong Track,-45.0,26,71,Direction of Country,country_direction,2013-10-17,2013-10-20
94111,poll,Rasmussen Reports,10/14 - 10/20,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/october_2013/17_say_u_s_heading_in_right_direction2,Wrong Track,-58.0,17,75,Direction of Country,country_direction,2013-10-14,2013-10-20
94078,poll,The Economist/YouGov,10/12 - 10/14,691 RV,4.8,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pls7krg8de/trackingreport.pdf,Wrong Track,-61.0,15,76,Direction of Country,country_direction,2013-10-12,2013-10-14
94087,poll,Rasmussen Reports,10/7 - 10/13,3500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-67.0,13,80,Direction of Country,country_direction,2013-10-07,2013-10-13
94025,poll,NBC News/Wall St. Jrnl,10/7 - 10/9,800 A,3.5,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/_Today_Stories_Teases/Oct_poll.pdf,Wrong Track,-64.0,14,78,Direction of Country,country_direction,2013-10-07,2013-10-09
94041,poll,Democracy Corps (D),10/6 - 10/8,860 LV,0.0,http://www.democracycorps.com/attachments/article/955/New%20Survey%20from%20DCorps%20WVWV%20Action%20Fund100913.pdf,Wrong Track,-58.0,18,76,Direction of Country,country_direction,2013-10-06,2013-10-08
94018,poll,Reuters/Ipsos,10/4 - 10/8,1300 A,3.1,http://www.ipsos-na.com/download/pr.aspx?id=13087,Wrong Track,-53.0,15,68,Direction of Country,country_direction,2013-10-04,2013-10-08
93991,poll,The Economist/YouGov,10/5 - 10/7,716 RV,4.5,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ch0vf9vct5/trackingreport.pdf,Wrong Track,-55.0,18,73,Direction of Country,country_direction,2013-10-05,2013-10-07
93983,poll,Associated Press/GfK,10/3 - 10/7,1227 A,3.4,http://surveys.ap.org/data/GfK/AP-GfK%20October%202013%20Poll%20Topline%20Final_POLITICS.pdf,Wrong Track,-56.0,22,78,Direction of Country,country_direction,2013-10-03,2013-10-07
94005,poll,Rasmussen Reports,9/30 - 10/6,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/october_2013/17_say_u_s_heading_in_right_direction,Wrong Track,-59.0,17,76,Direction of Country,country_direction,2013-09-30,2013-10-06
93959,poll,Reuters/Ipsos,9/27 - 10/1,2242 A,2.4,http://www.ipsos-na.com/download/pr.aspx?id=13072,Wrong Track,-36.0,24,60,Direction of Country,country_direction,2013-09-27,2013-10-01
93930,poll,The Economist/YouGov,9/28 - 9/30,723 RV,4.7,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p1and8edhr/trackingreport.pdf,Wrong Track,-40.0,25,65,Direction of Country,country_direction,2013-09-28,2013-09-30
93931,poll,Rasmussen Reports,9/23 - 9/29,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/october_2013/28_say_u_s_heading_in_right_direction,Wrong Track,-35.0,28,63,Direction of Country,country_direction,2013-09-23,2013-09-29
93821,poll,Bloomberg,9/20 - 9/23,1000 A,3.1,http://media.bloomberg.com/bb/avfile/rbO.i9bhUtaA,Wrong Track,-43.0,25,68,Direction of Country,country_direction,2013-09-20,2013-09-23
93845,poll,The Economist/YouGov,9/21 - 9/23,690 RV,5.1,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7mxkgllcvn/trackingreport.pdf,Wrong Track,-33.0,29,62,Direction of Country,country_direction,2013-09-21,2013-09-23
93856,poll,Reuters/Ipsos,9/20 - 9/24,1729 A,2.7,http://www.ipsos-na.com/download/pr.aspx?id=13053,Wrong Track,-42.0,22,64,Direction of Country,country_direction,2013-09-20,2013-09-24
93847,poll,CBS News/NY Times,9/19 - 9/23,1014 A,3.0,http://www.scribd.com/doc/170972214/Govt-Shutdown-Sep-13,Wrong Track,-37.0,29,66,Direction of Country,country_direction,2013-09-19,2013-09-23
93832,poll,Rasmussen Reports,9/16 - 9/22,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/september_2013/28_say_u_s_heading_in_right_direction,Wrong Track,-37.0,28,65,Direction of Country,country_direction,2013-09-16,2013-09-22
93754,poll,The Economist/YouGov,9/14 - 9/16,689 RV,4.8,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4t1awjran1/trackingreport.pdf,Wrong Track,-28.0,30,58,Direction of Country,country_direction,2013-09-14,2013-09-16
93747,poll,Rasmussen Reports,9/9 - 9/15,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/september_2013/30_say_u_s_heading_in_right_direction2,Wrong Track,-31.0,30,61,Direction of Country,country_direction,2013-09-09,2013-09-15
93572,poll,Reuters/Ipsos,9/6 - 9/10,1412 A,3.0,http://www.ipsos-na.com/download/pr.aspx?id=13011,Wrong Track,-41.0,21,62,Direction of Country,country_direction,2013-09-06,2013-09-10
93567,poll,The Economist/YouGov,9/7 - 9/9,699 RV,4.9,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9wn1d6u034/trackingreport.pdf,Wrong Track,-32.0,28,60,Direction of Country,country_direction,2013-09-07,2013-09-09
93527,poll,NBC News/Wall St. Jrnl,9/5 - 9/8,1000 A,3.1,http://online.wsj.com/public/resources/documents/WSJ-NBCPoll09092013.pdf,Wrong Track,-32.0,30,62,Direction of Country,country_direction,2013-09-05,2013-09-08
93538,poll,Reason-Rupe/PSRAI,9/4 - 9/8,1013 A,3.7,http://reason.com/assets/db/13787963538251.pdf,Wrong Track,-33.0,28,61,Direction of Country,country_direction,2013-09-04,2013-09-08
93568,poll,Rasmussen Reports,9/2 - 9/8,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/september_2013/30_say_u_s_heading_in_right_direction,Wrong Track,-31.0,30,61,Direction of Country,country_direction,2013-09-02,2013-09-08
94019,poll,National Journal,9/3 - 9/7,1000 A,3.1,http://www.realclearpolitics.com/docs/2013/NJ_09_13.pdf,Wrong Track,-39.0,25,64,Direction of Country,country_direction,2013-09-03,2013-09-07
93476,poll,Reuters/Ipsos,8/30 - 9/3,1195 A,3.2,http://www.ipsos-na.com/download/pr.aspx?id=13003,Wrong Track,-36.0,24,60,Direction of Country,country_direction,2013-08-30,2013-09-03
93464,poll,The Economist/YouGov,8/31 - 9/2,691 RV,4.7,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/l7wayme1hy/trackingreport.pdf,Wrong Track,-31.0,28,59,Direction of Country,country_direction,2013-08-31,2013-09-02
93471,poll,Rasmussen Reports,8/26 - 9/1,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/august_2013/30_say_u_s_heading_in_right_direction,Wrong Track,-32.0,30,62,Direction of Country,country_direction,2013-08-26,2013-09-01
93430,poll,Reuters/Ipsos,8/23 - 8/27,2293 A,2.3,http://www.ipsos-na.com/download/pr.aspx?id=12985,Wrong Track,-36.0,24,60,Direction of Country,country_direction,2013-08-23,2013-08-27
93429,poll,The Economist/YouGov,8/24 - 8/26,672 RV,4.9,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/swsepy0paz/20130826trackingreport.pdf,Wrong Track,-34.0,28,62,Direction of Country,country_direction,2013-08-24,2013-08-26
93419,poll,Rasmussen Reports,8/19 - 8/25,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/august_2013/29_say_u_s_heading_in_right_direction3,Wrong Track,-35.0,29,64,Direction of Country,country_direction,2013-08-19,2013-08-25
93375,poll,Reuters/Ipsos,8/16 - 8/20,1365 A,3.0,http://www.ipsos-na.com/download/pr.aspx?id=12966,Wrong Track,-35.0,24,59,Direction of Country,country_direction,2013-08-16,2013-08-20
93373,poll,The Economist/YouGov,8/17 - 8/19,734 RV,5.2,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/73wdvnpbhu/trackingreport.pdf,Wrong Track,-28.0,31,59,Direction of Country,country_direction,2013-08-17,2013-08-19
93370,poll,Rasmussen Reports,8/12 - 8/18,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/august_2013/29_say_u_s_heading_in_right_direction2,Wrong Track,-34.0,29,63,Direction of Country,country_direction,2013-08-12,2013-08-18
93273,poll,Reuters/Ipsos,8/9 - 8/13,1291 A,3.1,http://www.ipsos-na.com/download/pr.aspx?id=12953,Wrong Track,-34.0,25,59,Direction of Country,country_direction,2013-08-09,2013-08-13
93277,poll,The Economist/YouGov,8/10 - 8/12,747 RV,5.0,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/72lizrwyjq/20130812trackingreport.pdf,Wrong Track,-30.0,30,60,Direction of Country,country_direction,2013-08-10,2013-08-12
93268,poll,Rasmussen Reports,8/5 - 8/11,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/august_2013/29_say_u_s_heading_in_right_direction,Wrong Track,-35.0,29,64,Direction of Country,country_direction,2013-08-05,2013-08-11
93209,poll,The Economist/YouGov,8/3 - 8/5,676 RV,5.1,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jc981lxyd2/20130805TrackingReport.pdf,Wrong Track,-28.0,30,58,Direction of Country,country_direction,2013-08-03,2013-08-05
93195,poll,Rasmussen Reports,7/29 - 8/4,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/august_2013/27_say_u_s_heading_in_right_direction,Wrong Track,-38.0,27,65,Direction of Country,country_direction,2013-07-29,2013-08-04
93133,poll,Reuters/Ipsos,7/26 - 7/30,1326 A,3.1,http://www.ipsos-na.com/download/pr.aspx?id=12940,Wrong Track,-31.0,25,56,Direction of Country,country_direction,2013-07-26,2013-07-30
93114,poll,The Economist/YouGov,7/27 - 7/29,656 RV,4.7,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xtidux8p71/20130729trackingreport.pdf,Wrong Track,-30.0,29,59,Direction of Country,country_direction,2013-07-27,2013-07-29
93147,poll,Monmouth,7/25 - 7/30,850 RV,3.4,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/df630b45-d743-412a-b6ef-e552d252e89d.pdf,Wrong Track,-39.0,27,66,Direction of Country,country_direction,2013-07-25,2013-07-30
93115,poll,Rasmussen Reports,7/22 - 7/28,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/july_2013/26_say_u_s_heading_in_right_direction2,Wrong Track,-39.0,26,65,Direction of Country,country_direction,2013-07-22,2013-07-28
93082,poll,Reuters/Ipsos,7/19 - 7/23,2011 A,2.5,http://www.ipsos-na.com/download/pr.aspx?id=12926,Wrong Track,-35.0,24,59,Direction of Country,country_direction,2013-07-19,2013-07-23
93035,poll,The Economist/YouGov,7/20 - 7/22,726 RV,4.7,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8irrnl3d27/20130722trackingreport.pdf,Wrong Track,-33.0,28,61,Direction of Country,country_direction,2013-07-20,2013-07-22
93058,poll,CBS News,7/18 - 7/22,1036 A,3.0,http://www.realclearpolitics.com/docs/2013/CBS_National_0724b.pdf,Wrong Track,-25.0,35,60,Direction of Country,country_direction,2013-07-18,2013-07-22
93020,poll,NBC News/Wall St. Jrnl,7/17 - 7/21,1000 A,3.1,http://online.wsj.com/public/resources/documents/wsjnbcpoll_july2013.pdf,Wrong Track,-32.0,29,61,Direction of Country,country_direction,2013-07-17,2013-07-21
92995,poll,ABC News/Wash Post,7/18 - 7/21,1002 A,3.5,http://apps.washingtonpost.com/g/page/politics/july-2013-washington-post-abc-news-national-poll-trayvon-martin/327/,Wrong Track,-24.0,36,60,Direction of Country,country_direction,2013-07-18,2013-07-21
93056,poll,Rasmussen Reports,7/15 - 7/21,3500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-39.0,26,65,Direction of Country,country_direction,2013-07-15,2013-07-21
93006,poll,McClatchy/Marist,7/15 - 7/18,468 RV,4.5,"http://maristpoll.marist.edu/wp-content/misc/usapolls/us130715/Obama/Complete%20July%2023,%202013%20USA%20McClatchy-Marist%20Poll%20Results%20and%20Tables.pdf",Wrong Track,-34.0,28,62,Direction of Country,country_direction,2013-07-15,2013-07-18
92963,poll,Reuters/Ipsos,7/12 - 7/16,1745 A,2.7,http://www.ipsos-na.com/download/pr.aspx?id=12907,Wrong Track,-31.0,26,57,Direction of Country,country_direction,2013-07-12,2013-07-16
92955,poll,The Economist/YouGov,7/13 - 7/15,712 RV,4.9,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ih0to2bj7y/20130715trackingreport.pdf,Wrong Track,-27.0,31,58,Direction of Country,country_direction,2013-07-13,2013-07-15
93008,poll,Democracy Corps (D),7/10 - 7/15,841 LV,3.2,http://www.democracycorps.com/attachments/article/948/dcor.nat.fq.wvwv.web.pdf,Wrong Track,-41.0,27,68,Direction of Country,country_direction,2013-07-10,2013-07-15
92957,poll,Rasmussen Reports,7/8 - 7/14,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/july_2013/30_say_u_s_heading_in_right_direction,Wrong Track,-32.0,30,62,Direction of Country,country_direction,2013-07-08,2013-07-14
92892,poll,Reuters/Ipsos,7/5 - 7/9,1437 A,2.9,http://www.ipsos-na.com/download/pr.aspx?id=12889,Wrong Track,-33.0,25,58,Direction of Country,country_direction,2013-07-05,2013-07-09
92868,poll,The Economist/YouGov,7/6 - 7/8,631 RV,4.8,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qqluj81c6z/20130708trackingreport.pdf,Wrong Track,-34.0,26,60,Direction of Country,country_direction,2013-07-06,2013-07-08
92884,poll,Rasmussen Reports,7/1 - 7/7,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/july_2013/27_say_u_s_heading_in_right_direction,Wrong Track,-37.0,27,64,Direction of Country,country_direction,2013-07-01,2013-07-07
92851,poll,Reuters/Ipsos,6/28 - 7/2,1430 A,3.0,http://www.ipsos-na.com/download/pr.aspx?id=12879,Wrong Track,-30.0,28,58,Direction of Country,country_direction,2013-06-28,2013-07-02
92828,poll,The Economist/YouGov,6/29 - 7/1,690 RV,4.4,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/janxrtkbn2/20130701trackingreport.pdf,Wrong Track,-27.0,32,59,Direction of Country,country_direction,2013-06-29,2013-07-01
92849,poll,Rasmussen Reports,6/24 - 6/30,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/june_2013/30_say_u_s_heading_in_right_direction2,Wrong Track,-33.0,30,63,Direction of Country,country_direction,2013-06-24,2013-06-30
92805,poll,Reuters/Ipsos,6/21 - 6/25,1853 A,2.6,http://www.ipsos-na.com/download/pr.aspx?id=12849,Wrong Track,-28.0,28,56,Direction of Country,country_direction,2013-06-21,2013-06-25
92772,poll,The Economist/YouGov,6/22 - 6/24,685 RV,4.7,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4fjjhl3jgs/20130624trackingreport.pdf,Wrong Track,-25.0,32,57,Direction of Country,country_direction,2013-06-22,2013-06-24
92778,poll,Rasmussen Reports,6/17 - 6/23,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/june_2013/30_say_u_s_heading_in_right_direction,Wrong Track,-32.0,30,62,Direction of Country,country_direction,2013-06-17,2013-06-23
92702,poll,Reuters/Ipsos,6/14 - 6/18,1734 A,2.7,http://www.ipsos-na.com/download/pr.aspx?id=12812,Wrong Track,-34.0,25,59,Direction of Country,country_direction,2013-06-14,2013-06-18
92679,poll,The Economist/YouGov,6/15 - 6/17,684 RV,4.7,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6rj7om76tu/20130615trackingreport.pdf,Wrong Track,-26.0,32,58,Direction of Country,country_direction,2013-06-15,2013-06-17
92695,poll,Rasmussen Reports,6/10 - 6/16,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/june_2013/29_say_u_s_heading_in_right_direction,Wrong Track,-34.0,29,63,Direction of Country,country_direction,2013-06-10,2013-06-16
92628,poll,Time,6/10 - 6/11,805 A,4.0,http://swampland.time.com/2013/06/16/new-time-poll-americans-believe-country-heading-in-wrong-direction/,Wrong Track,-25.0,33,58,Direction of Country,country_direction,2013-06-10,2013-06-11
92599,poll,The Economist/YouGov,6/8 - 6/10,628 RV,4.7,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wwibx2wdaz/20130610trackingreport.pdf,Wrong Track,-32.0,28,60,Direction of Country,country_direction,2013-06-08,2013-06-10
92663,poll,Reuters/Ipsos,6/7 - 6/11,1037 A,3.5,http://www.ipsos-na.com/download/pr.aspx?id=12804,Wrong Track,-33.0,26,59,Direction of Country,country_direction,2013-06-07,2013-06-11
92602,poll,Rasmussen Reports,6/3 - 6/9,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/june_2013/31_say_u_s_heading_in_right_direction,Wrong Track,-31.0,31,62,Direction of Country,country_direction,2013-06-03,2013-06-09
92541,poll,CBS News/NY Times,5/31 - 6/4,1022 A,3.0,http://www.nytimes.com/interactive/2013/06/06/us/nyt-cbs-poll-results.html,Wrong Track,-24.0,35,59,Direction of Country,country_direction,2013-05-31,2013-06-04
92540,poll,Reuters/Ipsos,5/31 - 6/4,1183 A,3.2,http://www.ipsos-na.com/download/pr.aspx?id=12772,Wrong Track,-31.0,27,58,Direction of Country,country_direction,2013-05-31,2013-06-04
92518,poll,The Economist/YouGov,6/1 - 6/3,672 RV,4.8,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s1yqouen8v/20130601trackingreport.pdf,Wrong Track,-24.0,32,56,Direction of Country,country_direction,2013-06-01,2013-06-03
92514,poll,Bloomberg,5/31 - 6/3,1002 A,3.1,http://media.bloomberg.com/bb/avfile/roDo2gKRvNjc,Wrong Track,-28.0,32,60,Direction of Country,country_direction,2013-05-31,2013-06-03
92512,poll,NBC News/Wall St. Jrnl,5/30 - 6/2,1000 A,3.1,http://online.wsj.com/public/resources/documents/poll06052013.pdf,Wrong Track,-27.0,32,59,Direction of Country,country_direction,2013-05-30,2013-06-02
92773,poll,National Journal,5/29 - 6/2,1000 A,3.1,http://www.theheartlandvoice.com/wp-content/uploads/2013/06/HeartlandTopline-Results.pdf,Wrong Track,-28.0,30,58,Direction of Country,country_direction,2013-05-29,2013-06-02
92532,poll,Rasmussen Reports,5/27 - 6/2,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/june_2013/32_say_u_s_heading_in_right_direction,Wrong Track,-27.0,32,59,Direction of Country,country_direction,2013-05-27,2013-06-02
92462,poll,The Economist/YouGov,5/25 - 5/27,678 RV,4.9,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3oyjmepxg8/20130525trackingreport.pdf,Wrong Track,-20.0,33,53,Direction of Country,country_direction,2013-05-25,2013-05-27
92465,poll,Rasmussen Reports,5/20 - 5/26,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/may_2013/30_say_u_s_heading_in_right_direction4,Wrong Track,-31.0,30,61,Direction of Country,country_direction,2013-05-20,2013-05-26
92408,poll,The Economist/YouGov,5/18 - 5/20,675 RV,5.2,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rka6u7rbck/20130520trackingreport.pdf,Wrong Track,-26.0,33,59,Direction of Country,country_direction,2013-05-18,2013-05-20
92385,poll,ABC News/Wash Post,5/16 - 5/19, RV,0.0,http://www.washingtonpost.com/page/2010-2019/WashingtonPost/2013/05/21/National-Politics/Polling/question_11048.xml,Wrong Track,-23.0,37,60,Direction of Country,country_direction,2013-05-16,2013-05-19
92422,poll,Rasmussen Reports,5/13 - 5/19,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/may_2013/30_say_u_s_heading_in_right_direction3,Wrong Track,-32.0,30,62,Direction of Country,country_direction,2013-05-13,2013-05-19
92400,poll,Reuters/Ipsos,5/10 - 5/14,1215 A,3.2,http://www.ipsos-na.com/download/pr.aspx?id=12714,Wrong Track,-35.0,24,59,Direction of Country,country_direction,2013-05-10,2013-05-14
92399,poll,The Economist/YouGov,5/11 - 5/13,661 RV,4.7,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/v4u0i7d02b/20130513trackingreport.pdf,Wrong Track,-28.0,29,57,Direction of Country,country_direction,2013-05-11,2013-05-13
92366,poll,Reason-Rupe/PSRAI,5/9 - 5/13,1003 A,3.7,http://reason.com/assets/db/13687576664698.pdf,Wrong Track,-23.0,34,57,Direction of Country,country_direction,2013-05-09,2013-05-13
92362,poll,Rasmussen Reports,5/6 - 5/11,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/may_2013/30_say_u_s_heading_in_right_direction2,Wrong Track,-32.0,30,62,Direction of Country,country_direction,2013-05-06,2013-05-11
92347,poll,Reuters/Ipsos,5/3 - 5/7,1589 A,2.8,http://www.ipsos-na.com/download/pr.aspx?id=12689,Wrong Track,-30.0,28,58,Direction of Country,country_direction,2013-05-03,2013-05-07
92249,poll,The Economist/YouGov,5/4 - 5/6,704 RV,5.2,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d0cchksb2q/20130504trackingreport.pdf,Wrong Track,-24.0,32,56,Direction of Country,country_direction,2013-05-04,2013-05-06
92296,poll,Pew Research,5/1 - 5/5,764 A,0.0,http://www.people-press.org/files/legacy-questionnaires/Politics%20topline%20for%20release.pdf,Wrong Track,-26.0,32,58,Direction of Country,country_direction,2013-05-01,2013-05-05
92299,poll,Rasmussen Reports,4/29 - 5/5,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/may_2013/31_say_u_s_heading_in_right_direction,Wrong Track,-30.0,31,61,Direction of Country,country_direction,2013-04-29,2013-05-05
92232,poll,Reuters/Ipsos,4/25 - 5/1,943 A,3.6,http://www.ipsos-na.com/download/pr.aspx?id=12671,Wrong Track,-36.0,24,60,Direction of Country,country_direction,2013-04-25,2013-05-01
92252,poll,The Economist/YouGov,4/27 - 4/29,638 RV,4.9,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5hdfyb50xb/20130428trackingreport.pdf,Wrong Track,-28.0,30,58,Direction of Country,country_direction,2013-04-27,2013-04-29
92145,poll,CBS News/NY Times,4/24 - 4/28,965 A,3.0,http://s3.documentcloud.org/documents/695362/april13-nytimes-cbs-poll.pdf,Wrong Track,-25.0,34,59,Direction of Country,country_direction,2013-04-24,2013-04-28
92136,poll,Rasmussen Reports,4/22 - 4/28,3500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-32.0,30,62,Direction of Country,country_direction,2013-04-22,2013-04-28
92084,poll,Rasmussen Reports,4/15 - 4/21,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/april_2013/30_say_u_s_heading_in_right_direction,Wrong Track,-32.0,30,62,Direction of Country,country_direction,2013-04-15,2013-04-21
92016,poll,Associated Press/GfK,4/11 - 4/15,1004 A,3.9,http://ap-gfkpoll.com/main/wp-content/uploads/2013/04/AP-GfK-April-2013-Topline-Posted-FINAL_politics.pdf,Wrong Track,-20.0,36,56,Direction of Country,country_direction,2013-04-11,2013-04-15
91996,poll,Rasmussen Reports,4/8 - 4/14,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/april_2013/31_say_u_s_heading_in_right_direction,Wrong Track,-29.0,31,60,Direction of Country,country_direction,2013-04-08,2013-04-14
92098,poll,National Journal,4/5 - 4/9,1000 A,3.1,http://assets.nationaljournal.com/Topline-Results.pdf,Wrong Track,-31.0,29,60,Direction of Country,country_direction,2013-04-05,2013-04-09
91957,poll,NBC News/Wall St. Jrnl,4/5 - 4/8,1000 A,3.1,http://online.wsj.com/public/resources/documents/wsjnbcpoll-04112013.pdf,Wrong Track,-30.0,31,61,Direction of Country,country_direction,2013-04-05,2013-04-08
91955,poll,Rasmussen Reports,4/1 - 4/7,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/april_2013/34_say_u_s_heading_in_right_direction,Wrong Track,-25.0,34,59,Direction of Country,country_direction,2013-04-01,2013-04-07
91874,poll,Rasmussen Reports,3/25 - 3/31,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/april_2013/35_say_u_s_heading_in_right_direction,Wrong Track,-22.0,35,57,Direction of Country,country_direction,2013-03-25,2013-03-31
91919,poll,McClatchy/Marist,3/25 - 3/27,1061 RV,3.0,"http://maristpoll.marist.edu/wp-content/misc/usapolls/us130325/Obama/Complete%20April%204,%202013%20USA%20McClatchy-Marist%20Poll%20Results%20and%20Tables.pdf",Wrong Track,-23.0,37,60,Direction of Country,country_direction,2013-03-25,2013-03-27
91820,poll,CBS News,3/20 - 3/24,1181 A,3.0,http://www.cbsnews.com/8301-250_162-57576433/poll-80-of-americans-unhappy-with-washington/?pageNum=2,Wrong Track,-29.0,32,61,Direction of Country,country_direction,2013-03-20,2013-03-24
91818,poll,Rasmussen Reports,3/18 - 3/24,3500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/march_2013/33_say_u_s_heading_in_right_direction,Wrong Track,-26.0,33,59,Direction of Country,country_direction,2013-03-18,2013-03-24
